ts_unix_ms,link_id,channel_id,osnr_db,ber,laser_bias_ma,edfa_pump_ma,rx_power_dbm,label
1710000928000,S2,C1,13.4403,0.00939775,39.7971,306.01,-11.8566,edfa_aging
1710000928000,S3,C1,18.4691,1.38217e-05,40.1084,180.608,-12.0023,nominal
1710000929000,S1,C1,18.4603,1.40845e-05,40.0272,179.725,-12.0507,nominal
1710000929000,S2,C1,13.4921,0.0090493,39.8301,307.001,-12.0214,edfa_aging
1710000929000,S3,C1,18.4393,1.47237e-05,39.9796,180.34,-12.0237,nominal
1710000930000,S1,C1,18.5433,1.17888e-05,40.0338,179.975,-12.0069,nominal
1710000930000,S2,C1,13.4627,0.00924582,39.9105,307.261,-11.9529,edfa_aging
1710000930000,S3,C1,18.4338,1.48959e-05,40.1742,179.908,-11.8878,nominal
1710000931000,S1,C1,18.5491,1.16427e-05,39.9598,179.988,-11.9293,nominal
1710000931000,S2,C1,13.3342,0.0101429,40.2194,306.967,-12.0293,edfa_aging
1710000931000,S3,C1,18.5325,1.20675e-05,39.8448,180.024,-12.0041,nominal
1710000932000,S1,C1,18.5379,1.19283e-05,39.9466,180.302,-11.9546,nominal
1710000932000,S2,C1,13.3214,0.0102352,39.9661,306.359,-11.9398,edfa_aging
1710000932000,S3,C1,18.4192,1.53636e-05,39.7836,180.866,-12.099,nominal
1710000933000,S1,C1,18.4539,1.42776e-05,39.9337,180.221,-12.0494,nominal
1710000933000,S2,C1,13.3352,0.0101355,40.1392,307.145,-11.9183,edfa_aging
1710000933000,S3,C1,18.5453,1.17386e-05,40.1391,179.927,-11.8537,nominal
1710000934000,S1,C1,18.5046,1.2814e-05,40.1372,179.694,-11.884,nominal
1710000934000,S2,C1,13.4096,0.00960952,39.6462,307.125,-12.0993,edfa_aging
1710000934000,S3,C1,18.5544,1.15092e-05,40.1183,179.88,-11.9861,nominal
1710000935000,S1,C1,18.4911,1.31897e-05,39.9311,179.81,-11.9084,nominal
1710000935000,S2,C1,13.4646,0.00923295,40.0289,307.837,-12.0444,edfa_aging
1710000935000,S3,C1,18.6327,9.69843e-06,40.0119,180.32,-11.9639,nominal
1710000936000,S1,C1,18.4294,1.50361e-05,39.9487,180.551,-11.849,nominal
1710000936000,S2,C1,13.3931,0.00972443,40.1323,307.873,-11.8253,edfa_aging
1710000936000,S3,C1,18.5515,1.15808e-05,40.3468,180.112,-11.9682,nominal
1710000937000,S1,C1,18.5449,1.17483e-05,40.026,179.616,-12.0045,nominal
1710000937000,S2,C1,13.4444,0.00937034,40.2052,307.911,-11.9731,edfa_aging
1710000937000,S3,C1,18.6044,1.03199e-05,39.8685,179.969,-11.9642,nominal
1710000938000,S1,C1,18.5052,1.2798e-05,39.9254,180.299,-11.983,nominal
1710000938000,S2,C1,13.3372,0.0101213,39.8932,307.672,-12.0794,edfa_aging
1710000938000,S3,C1,18.4676,1.38684e-05,40.2215,180.307,-12.1014,nominal
1710000939000,S1,C1,18.4765,1.36063e-05,39.9682,180.65,-11.9159,nominal
1710000939000,S2,C1,13.3646,0.00992543,40.2956,307.8,-11.8862,edfa_aging
1710000939000,S3,C1,18.4655,1.39283e-05,40.2373,179.237,-12.1688,nominal
1710000940000,S1,C1,18.5716,1.10857e-05,39.6754,180.261,-11.9649,nominal
1710000940000,S2,C1,13.3475,0.0100473,39.879,307.846,-11.9397,edfa_aging
1710000940000,S3,C1,18.5485,1.16568e-05,39.8166,180.076,-11.9756,nominal
1710000941000,S1,C1,18.539,1.19e-05,40.0591,180.101,-11.989,nominal
1710000941000,S2,C1,13.3908,0.00974049,40.216,308.265,-11.9383,edfa_aging
1710000941000,S3,C1,18.4339,1.48933e-05,40.0898,180.607,-11.9385,nominal
1710000942000,S1,C1,18.5436,1.1782e-05,39.9575,180.546,-12.0082,nominal
1710000942000,S2,C1,13.3284,0.0101844,40.2533,307.94,-12.0699,edfa_aging
1710000942000,S3,C1,18.5566,1.14535e-05,40.125,180.578,-11.9821,nominal
1710000943000,S1,C1,18.5608,1.13509e-05,40.0325,180.141,-12.0242,nominal
1710000943000,S2,C1,13.3776,0.00983305,39.9907,308.266,-11.9338,edfa_aging
1710000943000,S3,C1,18.4859,1.33359e-05,39.9854,179.733,-11.8636,nominal
1710000944000,S1,C1,18.5367,1.19593e-05,40.0594,179.996,-12.0521,nominal
1710000944000,S2,C1,13.4092,0.00961203,39.8044,308.444,-11.9831,edfa_aging
1710000944000,S3,C1,18.4014,1.5948e-05,39.9868,180.039,-12.0242,nominal
1710000945000,S1,C1,18.4375,1.47811e-05,39.7263,179.919,-12.0515,nominal
1710000945000,S2,C1,13.3533,0.010006,40.3285,308.149,-11.9341,edfa_aging
1710000945000,S3,C1,18.5921,1.06018e-05,39.9978,180.356,-12.1225,nominal
1710000946000,S1,C1,18.4813,1.34679e-05,40.3656,180.459,-11.9674,nominal
1710000946000,S2,C1,13.3284,0.0101843,40.0595,308.333,-11.9559,edfa_aging
1710000946000,S3,C1,18.4437,1.45895e-05,39.8746,179.93,-11.8932,nominal
1710000947000,S1,C1,18.5509,1.15962e-05,40.0302,180.278,-12.0243,nominal
1710000947000,S2,C1,13.3473,0.0100487,39.8259,308.079,-11.9979,edfa_aging
1710000947000,S3,C1,18.6245,9.87509e-06,39.7967,180.241,-11.9263,nominal
1710000948000,S1,C1,18.4623,1.40242e-05,40.0345,180.618,-12.1128,nominal
1710000948000,S2,C1,13.3057,0.0103497,40.0765,307.985,-12.0183,edfa_aging
1710000948000,S3,C1,18.4259,1.51482e-05,40.1255,180.227,-11.9904,nominal
1710000949000,S1,C1,18.5026,1.28688e-05,39.7413,179.866,-11.9957,nominal
1710000949000,S2,C1,13.3118,0.010305,39.847,308.252,-11.9448,edfa_aging
1710000949000,S3,C1,18.4573,1.41727e-05,40.0408,179.324,-12.1866,nominal
1710000950000,S1,C1,18.5206,1.238e-05,40.1038,179.875,-11.8673,nominal
1710000950000,S2,C1,13.4006,0.00967178,40.028,308.286,-11.9015,edfa_aging
1710000950000,S3,C1,18.5103,1.26571e-05,40.0116,180.328,-11.8642,nominal
1710000951000,S1,C1,18.5728,1.10577e-05,40.0737,179.826,-11.8911,nominal
1710000951000,S2,C1,13.3743,0.00985638,39.8398,308.037,-12.0466,edfa_aging
1710000951000,S3,C1,18.5003,1.29318e-05,40.0869,180.048,-12.0469,nominal
1710000952000,S1,C1,18.5657,1.12308e-05,39.9593,180.112,-12.1606,nominal
1710000952000,S2,C1,13.2821,0.0105235,39.6652,308.784,-11.9928,edfa_aging
1710000952000,S3,C1,18.4207,1.53149e-05,39.8836,179.976,-11.9298,nominal
1710000953000,S1,C1,18.5456,1.17293e-05,40.0518,179.723,-12.0675,nominal
1710000953000,S2,C1,13.3369,0.010123,40.1015,309.139,-11.828,edfa_aging
1710000953000,S3,C1,18.505,1.28017e-05,39.9081,179.909,-12.0478,nominal
1710000954000,S1,C1,18.4914,1.31812e-05,40.2084,180.37,-11.9377,nominal
1710000954000,S2,C1,13.3706,0.00988268,39.897,309.241,-11.9948,edfa_aging
1710000954000,S3,C1,18.509,1.26939e-05,40.1291,179.154,-11.8483,nominal
1710000955000,S1,C1,18.5465,1.17088e-05,39.967,180.136,-11.9935,nominal
1710000955000,S2,C1,13.3849,0.00978169,39.9802,309.557,-11.9006,edfa_aging
1710000955000,S3,C1,18.5224,1.23333e-05,40.0061,179.982,-11.9637,nominal
1710000956000,S1,C1,18.5271,1.22084e-05,39.8828,179.607,-11.9942,nominal
1710000956000,S2,C1,13.3738,0.00986015,40.0156,308.946,-11.8688,edfa_aging
1710000956000,S3,C1,18.4193,1.53585e-05,40.0806,180.414,-12.0714,nominal
1710000957000,S1,C1,18.4926,1.31471e-05,40.2191,178.814,-12.0102,nominal
1710000957000,S2,C1,13.3877,0.0097621,39.973,310.005,-12.0276,edfa_aging
1710000957000,S3,C1,18.4694,1.3814e-05,40.1708,180.559,-12.1593,nominal
1710000958000,S1,C1,18.5686,1.11601e-05,40.0601,179.269,-11.9951,nominal
1710000958000,S2,C1,13.3336,0.010147,39.8944,309.054,-12.0638,edfa_aging
1710000958000,S3,C1,18.4944,1.3098e-05,40.2714,180.094,-11.9201,nominal
1710000959000,S1,C1,18.5254,1.22532e-05,39.9943,180.575,-12.081,nominal
1710000959000,S2,C1,13.3317,0.0101609,40.0525,309.354,-12.0558,edfa_aging
1710000959000,S3,C1,18.5399,1.18755e-05,39.8681,179.957,-12.1198,nominal
1710000960000,S1,C1,18.4629,1.40075e-05,40.3665,179.975,-11.9052,nominal
1710000960000,S2,C1,13.3171,0.0102665,40.0886,309.878,-11.9929,edfa_aging
1710000960000,S3,C1,18.508,1.27216e-05,39.9191,179.869,-11.9892,nominal
1710000961000,S1,C1,18.564,1.12723e-05,40.0457,180.059,-12.083,nominal
1710000961000,S2,C1,13.3813,0.00980692,40.0327,308.783,-11.9463,edfa_aging
1710000961000,S3,C1,18.4823,1.34383e-05,39.7884,180.545,-11.9223,nominal
1710000962000,S1,C1,18.4879,1.32801e-05,39.9959,179.83,-12.0111,nominal
1710000962000,S2,C1,13.3662,0.00991379,39.9481,309.659,-11.9527,edfa_aging
1710000962000,S3,C1,18.4785,1.35498e-05,39.9007,180.867,-12.0981,nominal
1710000963000,S1,C1,18.5303,1.2124e-05,40.062,180.157,-11.8771,nominal
1710000963000,S2,C1,13.4095,0.0096098,40.0061,309.72,-11.9482,edfa_aging
1710000963000,S3,C1,18.5726,1.10615e-05,40.0829,180.043,-11.9241,nominal
1710000964000,S1,C1,18.4244,1.51951e-05,39.9618,179.231,-11.913,nominal
1710000964000,S2,C1,13.3733,0.00986322,40.225,310.503,-12.2063,edfa_aging
1710000964000,S3,C1,18.4588,1.41292e-05,39.9241,178.993,-11.9722,nominal
1710000965000,S1,C1,18.4996,1.29504e-05,40.0541,179.199,-12.0002,nominal
1710000965000,S2,C1,13.2736,0.0105864,40.1812,309.49,-12.08,edfa_aging
1710000965000,S3,C1,18.5146,1.25411e-05,40.3367,180.129,-12.0416,nominal
1710000966000,S1,C1,18.4533,1.42952e-05,40.0443,179.345,-12.0002,nominal
1710000966000,S2,C1,13.2373,0.0108587,39.9673,309.874,-11.8762,edfa_aging
1710000966000,S3,C1,18.3913,1.62893e-05,39.9403,180.649,-12.0038,nominal
1710000967000,S1,C1,18.4519,1.43359e-05,39.9233,180.026,-12.0473,nominal
1710000967000,S2,C1,13.2384,0.01085,40.0959,308.909,-12.0828,edfa_aging
1710000967000,S3,C1,18.5847,1.07744e-05,39.7344,179.489,-11.9519,nominal
1710000968000,S1,C1,18.405,1.58267e-05,39.9826,180.281,-12.0395,nominal
1710000968000,S2,C1,13.2603,0.0106858,40.0942,309.95,-12.0809,edfa_aging
1710000968000,S3,C1,18.5226,1.23262e-05,39.8692,179.701,-12.0298,nominal
1710000969000,S1,C1,18.6077,1.02453e-05,40.0678,180.189,-12.0184,nominal
1710000969000,S2,C1,13.3329,0.0101522,40.0953,309.4,-11.9901,edfa_aging
1710000969000,S3,C1,18.4118,1.5605e-05,40.3218,179.403,-11.9311,nominal
1710000970000,S1,C1,18.493,1.31346e-05,40.0784,179.948,-11.8927,nominal
1710000970000,S2,C1,13.2288,0.0109229,40.0171,309.589,-11.9194,edfa_aging
1710000970000,S3,C1,18.53,1.21332e-05,39.8697,180.109,-12.0188,nominal
1710000971000,S1,C1,18.5124,1.25996e-05,40.1082,179.487,-12.034,nominal
1710000971000,S2,C1,13.1944,0.0111867,40.0842,310.414,-11.9033,edfa_aging
1710000971000,S3,C1,18.5691,1.11472e-05,39.9941,180.953,-11.9918,nominal
1710000972000,S1,C1,18.5559,1.14709e-05,40.1383,180.317,-11.9543,nominal
1710000972000,S2,C1,13.2838,0.0105109,39.9637,309.975,-12.1707,edfa_aging
1710000972000,S3,C1,18.5406,1.18576e-05,39.8807,180.436,-11.9484,nominal
1710000973000,S1,C1,18.4944,1.30959e-05,40.0577,179.886,-11.965,nominal
1710000973000,S2,C1,13.3303,0.0101706,40.1169,309.774,-12.0971,edfa_aging
1710000973000,S3,C1,18.5035,1.28438e-05,39.8381,179.375,-11.916,nominal
1710000974000,S1,C1,18.5262,1.22327e-05,40.0976,179.991,-11.9669,nominal
1710000974000,S2,C1,13.3258,0.0102037,40.093,310.669,-12.0683,edfa_aging
1710000974000,S3,C1,18.542,1.18215e-05,40.1811,179.488,-11.9799,nominal
1710000975000,S1,C1,18.4325,1.49366e-05,39.9628,179.969,-12.0216,nominal
1710000975000,S2,C1,13.3674,0.00990558,40.1148,310.508,-11.9935,edfa_aging
1710000975000,S3,C1,18.4626,1.40155e-05,39.8241,180.234,-11.9518,nominal
1710000976000,S1,C1,18.5103,1.26576e-05,39.9811,179.811,-11.9406,nominal
1710000976000,S2,C1,13.2789,0.0105472,40.1128,310.356,-11.9987,edfa_aging
1710000976000,S3,C1,18.4871,1.33039e-05,39.7329,179.9,-11.8018,nominal
1710000977000,S1,C1,18.4798,1.3512e-05,40.175,179.709,-11.9862,nominal
1710000977000,S2,C1,13.2496,0.0107659,40.0975,309.97,-12.0673,edfa_aging
1710000977000,S3,C1,18.4819,1.34515e-05,39.8917,179.33,-11.9561,nominal
1710000978000,S1,C1,18.5255,1.22506e-05,39.7226,179.762,-11.9912,nominal
1710000978000,S2,C1,13.2593,0.0106932,39.8993,310.365,-11.9543,edfa_aging
1710000978000,S3,C1,18.5035,1.28426e-05,39.9043,180.144,-12.1428,nominal
1710000979000,S1,C1,18.5095,1.26791e-05,40.0741,179.482,-12.0366,nominal
1710000979000,S2,C1,13.2046,0.0111084,39.8405,310.2,-11.8651,edfa_aging
1710000979000,S3,C1,18.4476,1.44689e-05,40.0713,179.666,-11.8779,nominal
1710000980000,S1,C1,18.4312,1.49798e-05,40.4923,180.098,-12.1702,nominal
1710000980000,S2,C1,13.2348,0.0108774,40.035,310.681,-11.9457,edfa_aging
1710000980000,S3,C1,18.5686,1.11591e-05,40.0219,180.196,-11.9917,nominal
1710000981000,S1,C1,18.4079,1.57334e-05,39.7399,179.929,-11.9406,nominal
1710000981000,S2,C1,13.3298,0.0101743,39.9559,310.721,-11.869,edfa_aging
1710000981000,S3,C1,18.4935,1.31211e-05,40.1925,180.236,-11.9177,nominal
1710000982000,S1,C1,18.4497,1.44045e-05,40.242,180.405,-11.9384,nominal
1710000982000,S2,C1,13.3677,0.00990323,40.1225,310.882,-11.9716,edfa_aging
1710000982000,S3,C1,18.4458,1.45231e-05,39.9732,180.132,-11.9936,nominal
1710000983000,S1,C1,18.5373,1.19429e-05,39.7528,179.274,-12.0387,nominal
1710000983000,S2,C1,13.3232,0.010222,39.918,310.738,-12.0258,edfa_aging
1710000983000,S3,C1,18.4889,1.32528e-05,40.0708,179.582,-11.9738,nominal
1710000984000,S1,C1,18.5217,1.23518e-05,40.0698,180.467,-12.0127,nominal
1710000984000,S2,C1,13.2714,0.0106025,39.9441,310.959,-12.0267,edfa_aging
1710000984000,S3,C1,18.518,1.24496e-05,40.0805,179.668,-11.8989,nominal
1710000985000,S1,C1,18.5206,1.23812e-05,40.2581,179.97,-11.9756,nominal
1710000985000,S2,C1,13.2415,0.0108272,39.813,311.502,-11.815,edfa_aging
1710000985000,S3,C1,18.502,1.28846e-05,40.16,179.933,-11.9614,nominal
1710000986000,S1,C1,18.3994,1.60136e-05,40.2367,179.933,-12.0759,nominal
1710000986000,S2,C1,13.263,0.0106658,39.994,311.017,-12.0527,edfa_aging
1710000986000,S3,C1,18.5547,1.15002e-05,39.8198,179.763,-12.0585,nominal
1710000987000,S1,C1,18.3659,1.71744e-05,39.8768,179.676,-11.942,nominal
1710000987000,S2,C1,13.1531,0.0115091,39.9522,311.636,-12.0666,edfa_aging
1710000987000,S3,C1,18.4819,1.34512e-05,39.9544,180.421,-11.8948,nominal
1710000988000,S1,C1,18.4692,1.38206e-05,39.8171,179.671,-11.9416,nominal
1710000988000,S2,C1,13.2737,0.0105856,40.1806,311.668,-11.9401,edfa_aging
1710000988000,S3,C1,18.4612,1.40561e-05,39.5908,180.469,-12.066,nominal
1710000989000,S1,C1,18.4837,1.3399e-05,39.7958,179.401,-11.9304,nominal
1710000989000,S2,C1,13.2812,0.0105302,40.02,311.731,-12.0065,edfa_aging
1710000989000,S3,C1,18.5248,1.2269e-05,39.884,180.081,-11.9254,nominal
1710000990000,S1,C1,18.4702,1.37918e-05,40.1183,180.358,-11.9248,nominal
1710000990000,S2,C1,13.2323,0.0108966,40.2179,310.794,-12.0439,edfa_aging
1710000990000,S3,C1,18.5637,1.12791e-05,39.8196,180.363,-11.9422,nominal
1710000991000,S1,C1,18.5181,1.24487e-05,39.9515,179.913,-12.1493,nominal
1710000991000,S2,C1,13.2371,0.0108601,39.8991,311.884,-11.9205,edfa_aging
1710000991000,S3,C1,18.4514,1.43512e-05,39.8719,180.61,-12.0048,nominal
1710000992000,S1,C1,18.4917,1.31712e-05,40.0105,180.285,-11.9565,nominal
1710000992000,S2,C1,13.1482,0.0115479,39.776,311.689,-11.9989,edfa_aging
1710000992000,S3,C1,18.4204,1.53237e-05,40.2391,179.624,-11.9973,nominal
1710000993000,S1,C1,18.441,1.46725e-05,40.048,180.329,-12.033,nominal
1710000993000,S2,C1,13.2698,0.0106147,40.1707,311.884,-12.1399,edfa_aging
1710000993000,S3,C1,18.4675,1.38692e-05,40.1593,179.845,-12.1112,nominal
1710000994000,S1,C1,18.4563,1.42051e-05,40.0703,179.798,-11.9095,nominal
1710000994000,S2,C1,13.267,0.0106353,40.086,311.671,-12.0329,edfa_aging
1710000994000,S3,C1,18.4959,1.30543e-05,39.7749,180.777,-12.0475,nominal
1710000995000,S1,C1,18.5074,1.27367e-05,40.0887,179.903,-11.9137,nominal
1710000995000,S2,C1,13.0859,0.012047,40.2447,311.736,-11.9216,edfa_aging
1710000995000,S3,C1,18.4482,1.44495e-05,40.2758,179.936,-11.7435,nominal
1710000996000,S1,C1,18.5039,1.28337e-05,40.0266,179.86,-11.933,nominal
1710000996000,S2,C1,13.1926,0.0112006,39.914,311.473,-11.9039,edfa_aging
1710000996000,S3,C1,18.5078,1.27266e-05,40.1972,179.791,-12.1664,nominal
1710000997000,S1,C1,18.4965,1.30377e-05,39.7669,180.409,-12.0045,nominal
1710000997000,S2,C1,13.2363,0.010866,39.7573,311.498,-11.9125,edfa_aging
1710000997000,S3,C1,18.4565,1.4199e-05,40.0313,180.024,-11.9149,nominal
1710000998000,S1,C1,18.6136,1.01145e-05,40.2259,180.051,-11.7752,nominal
1710000998000,S2,C1,13.2999,0.0103922,40.2477,312.169,-12.0144,edfa_aging
1710000998000,S3,C1,18.5442,1.1766e-05,39.9879,180.2,-12.0772,nominal
1710000999000,S1,C1,18.4871,1.33038e-05,39.5954,180.066,-12.002,nominal
1710000999000,S2,C1,13.1701,0.0113757,40.0607,311.761,-12.0692,edfa_aging
1710000999000,S3,C1,18.4402,1.46958e-05,39.9825,179.411,-12.0333,nominal
1710001000000,S1,C1,18.5062,1.277e-05,40.1925,180.287,-12.0807,nominal
1710001000000,S2,C1,13.2087,0.0110769,39.9329,311.991,-12.1546,edfa_aging
1710001000000,S3,C1,18.4539,1.42779e-05,39.9976,180.014,-12.1652,nominal
1710001001000,S1,C1,18.4504,1.43841e-05,39.9165,179.968,-11.9205,nominal
1710001001000,S2,C1,13.2815,0.0105274,40.3377,312.624,-12.0105,edfa_aging
1710001001000,S3,C1,18.5031,1.28559e-05,40.1016,180.396,-12.0964,nominal
1710001002000,S1,C1,18.4822,1.34426e-05,39.9772,180.816,-12.1127,nominal
1710001002000,S2,C1,13.2289,0.0109223,40.0298,312.847,-11.959,edfa_aging
1710001002000,S3,C1,18.5332,1.20488e-05,39.9613,179.837,-12.0178,nominal
1710001003000,S1,C1,18.5263,1.22283e-05,39.9283,179.628,-11.8447,nominal
1710001003000,S2,C1,13.1914,0.0112098,39.9022,312.343,-12.053,edfa_aging
1710001003000,S3,C1,18.5455,1.17332e-05,40.1529,179.81,-11.9555,nominal
1710001004000,S1,C1,18.5285,1.21724e-05,39.951,180.501,-11.9167,nominal
1710001004000,S2,C1,13.1774,0.0113185,40.0813,311.676,-11.974,edfa_aging
1710001004000,S3,C1,18.465,1.39456e-05,39.9522,180.384,-11.9053,nominal
1710001005000,S1,C1,18.4922,1.31575e-05,40.0031,180.561,-11.8918,nominal
1710001005000,S2,C1,13.1986,0.0111542,39.9472,312.668,-11.8514,edfa_aging
1710001005000,S3,C1,18.5003,1.29324e-05,39.8975,179.681,-11.8855,nominal
1710001006000,S1,C1,18.5198,1.2401e-05,39.9642,179.542,-11.914,nominal
1710001006000,S2,C1,13.1544,0.0114989,39.9029,312.979,-11.9767,edfa_aging
1710001006000,S3,C1,18.5263,1.22299e-05,39.9802,179.498,-12.003,nominal
1710001007000,S1,C1,18.5028,1.28623e-05,39.8414,180.344,-11.965,nominal
1710001007000,S2,C1,13.2426,0.0108187,40.0856,312.709,-11.9438,edfa_aging
1710001007000,S3,C1,18.5706,1.11112e-05,40.0511,179.928,-12.0696,nominal
1710001008000,S1,C1,18.406,1.57952e-05,40.1334,180.112,-12.1017,nominal
1710001008000,S2,C1,13.1456,0.0115684,40.0318,312.605,-12.0145,edfa_aging
1710001008000,S3,C1,18.4547,1.42518e-05,40.0648,180.275,-11.9095,nominal
1710001009000,S1,C1,18.3363,1.82633e-05,39.9189,180.348,-12.0444,nominal
1710001009000,S2,C1,13.215,0.0110282,39.998,312.377,-12.0252,edfa_aging
1710001009000,S3,C1,18.437,1.47981e-05,39.9985,179.874,-11.9832,nominal
1710001010000,S1,C1,18.6156,1.00706e-05,40.2073,179.519,-11.952,nominal
1710001010000,S2,C1,13.231,0.0109063,40.0099,312.959,-11.8462,edfa_aging
1710001010000,S3,C1,18.5234,1.23066e-05,39.7715,178.929,-12.1001,nominal
1710001011000,S1,C1,18.5415,1.18337e-05,39.9828,180.097,-12.0127,nominal
1710001011000,S2,C1,13.2425,0.0108196,39.8257,314.055,-12.0397,edfa_aging
1710001011000,S3,C1,18.4866,1.33156e-05,39.796,179.69,-11.8414,nominal
1710001012000,S1,C1,18.4972,1.30194e-05,39.8999,179.608,-11.9672,nominal
1710001012000,S2,C1,13.1858,0.011253,40.1309,313.284,-12.104,edfa_aging
1710001012000,S3,C1,18.5666,1.12087e-05,39.741,180.144,-11.9179,nominal
1710001013000,S1,C1,18.4131,1.55611e-05,40.0712,179.867,-12.0508,nominal
1710001013000,S2,C1,13.1787,0.0113081,40.3073,312.971,-12.0445,edfa_aging
1710001013000,S3,C1,18.5004,1.29284e-05,39.9583,180.67,-11.8919,nominal
1710001014000,S1,C1,18.4362,1.48209e-05,40.1389,180.568,-12.059,nominal
1710001014000,S2,C1,13.1926,0.0112007,40.0677,312.807,-12.0416,edfa_aging
1710001014000,S3,C1,18.5154,1.25198e-05,40.103,179.951,-11.9949,nominal
1710001015000,S1,C1,18.5678,1.11789e-05,39.8671,179.946,-11.9729,nominal
1710001015000,S2,C1,13.1781,0.011313,40.2145,313.413,-11.8908,edfa_aging
1710001015000,S3,C1,18.4599,1.40956e-05,40.0044,180.991,-12.0535,nominal
1710001016000,S1,C1,18.3606,1.73659e-05,39.9631,179.099,-11.9378,nominal
1710001016000,S2,C1,13.2265,0.0109405,40.3187,312.76,-11.9945,edfa_aging
1710001016000,S3,C1,18.5131,1.25812e-05,39.9929,179.583,-11.9382,nominal
1710001017000,S1,C1,18.4838,1.33972e-05,40.2197,179.44,-11.9962,nominal
1710001017000,S2,C1,13.1639,0.0114241,39.9932,313.168,-11.9438,edfa_aging
1710001017000,S3,C1,18.5603,1.13621e-05,39.9273,179.769,-12.0292,nominal
1710001018000,S1,C1,18.5434,1.17856e-05,39.8558,179.544,-12.074,nominal
1710001018000,S2,C1,13.2633,0.0106631,39.9251,313.34,-12.005,edfa_aging
1710001018000,S3,C1,18.4868,1.33122e-05,39.9484,180.029,-11.8695,nominal
1710001019000,S1,C1,18.5072,1.27434e-05,39.8781,180.406,-12.1286,nominal
1710001019000,S2,C1,13.3045,0.0103585,39.8834,313.399,-12.0989,edfa_aging
1710001019000,S3,C1,18.4395,1.47178e-05,39.8989,180.308,-12.0285,nominal
1710001020000,S1,C1,18.5377,1.19314e-05,40.0306,179.721,-11.8362,nominal
1710001020000,S2,C1,13.1291,0.0116991,39.955,313.738,-12.089,edfa_aging
1710001020000,S3,C1,18.5433,1.17877e-05,40.1608,179.87,-12.0277,nominal
1710001021000,S1,C1,18.4934,1.31236e-05,39.8234,179.377,-12.0872,nominal
1710001021000,S2,C1,13.1793,0.011304,40.1403,313.62,-11.9591,edfa_aging
1710001021000,S3,C1,18.4836,1.34013e-05,39.8131,180.256,-11.8924,nominal
1710001022000,S1,C1,18.6197,9.97991e-06,39.6359,180.447,-12.066,nominal
1710001022000,S2,C1,13.0983,0.011947,40.0032,313.226,-11.9952,edfa_aging
1710001022000,S3,C1,18.5019,1.28885e-05,39.8667,179.877,-11.8886,nominal
1710001023000,S1,C1,18.4486,1.4438e-05,39.7554,180.1,-12.0547,nominal
1710001023000,S2,C1,13.1913,0.0112105,40.1995,312.933,-12.0609,edfa_aging
1710001023000,S3,C1,18.4634,1.39926e-05,40.0732,180.19,-11.9666,nominal
1710001024000,S1,C1,18.4319,1.49573e-05,40.0617,180.137,-11.9261,nominal
1710001024000,S2,C1,13.1718,0.0113623,39.93,313.88,-12.0018,edfa_aging
1710001024000,S3,C1,18.5461,1.17164e-05,39.9452,180.221,-11.9063,nominal
1710001025000,S1,C1,18.5137,1.2565e-05,40.1038,179.68,-12.0572,nominal
1710001025000,S2,C1,13.1374,0.0116329,40.2682,312.831,-12.1012,edfa_aging
1710001025000,S3,C1,18.4618,1.40398e-05,40.1,180.064,-11.964,nominal
1710001026000,S1,C1,18.5715,1.10897e-05,40.0944,180.571,-11.9538,nominal
1710001026000,S2,C1,13.0931,0.0119885,39.9775,313.399,-11.9807,edfa_aging
1710001026000,S3,C1,18.4749,1.36531e-05,39.9308,180.082,-12.0528,nominal
1710001027000,S1,C1,18.4972,1.30182e-05,40.0641,179.951,-11.9739,nominal
1710001027000,S2,C1,13.1442,0.0115792,40.0118,314.843,-12.0398,edfa_aging
1710001027000,S3,C1,18.4994,1.29577e-05,40.065,179.899,-11.9023,nominal
1710001028000,S1,C1,18.5525,1.15576e-05,39.8206,179.21,-12.088,nominal
1710001028000,S2,C1,13.2411,0.01083,40.0344,313.791,-11.9118,edfa_aging
1710001028000,S3,C1,18.4889,1.32509e-05,40.0352,179.721,-12.0907,nominal
1710001029000,S1,C1,18.4735,1.36954e-05,40.1072,179.545,-11.9849,nominal
1710001029000,S2,C1,13.2182,0.0110039,39.9901,314.723,-11.9846,edfa_aging
1710001029000,S3,C1,18.3869,1.64406e-05,39.807,181.187,-11.9999,nominal
1710001030000,S1,C1,18.4407,1.46803e-05,40.1784,179.663,-12.0946,nominal
1710001030000,S2,C1,13.1542,0.0115,40.0069,313.958,-11.9759,edfa_aging
1710001030000,S3,C1,18.5225,1.23305e-05,40.0851,179.648,-12.0239,nominal
1710001031000,S1,C1,18.57,1.11256e-05,39.9009,179.936,-12.0105,nominal
1710001031000,S2,C1,13.1013,0.0119224,40.1106,314.418,-12.041,edfa_aging
1710001031000,S3,C1,18.4407,1.46827e-05,40.1915,180.566,-12.0464,nominal
1710001032000,S1,C1,18.5784,1.0923e-05,40.147,180.306,-11.9391,nominal
1710001032000,S2,C1,13.1283,0.0117056,40.0066,314.617,-12.0324,edfa_aging
1710001032000,S3,C1,18.5118,1.26163e-05,39.9005,180.434,-12.0645,nominal
1710001033000,S1,C1,18.5767,1.09654e-05,39.9506,179.709,-12.0167,nominal
1710001033000,S2,C1,13.0867,0.012041,40.0886,314.864,-12.0101,edfa_aging
